timestamp,experiment_name,model_config,dataset_config,seed,params_M,gflops,layers,epochs_planned,best_epoch,early_stopped,optimizer,lr0,batch,imgsz,save_period,train_mAP50,train_precision,train_recall,val_mAP50,val_mAP50_95,val_precision,val_recall,test_mAP50,test_mAP50_95,test_precision,test_recall,fps,train_time_min,weights_path
2026-08-10 16:05:42,NEUDET__YOLO_v8n_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\Baselineyolov8nano.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,3.012,0.0,0,300,163,True,ADAMW,0.001,8,640,50,0.74232,0.70472,0.68957,0.7329919203754173,0.4104307692421487,0.7474314618173983,0.6870046721417494,0.7508151596026237,0.40256227510272513,0.7868957738448366,0.6803525108690297,66.79225589805996,30.216655266284942,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET__YOLO_v8n_ADAMW__300epochs_seed1\weights\best.pt
2026-08-10 21:26:57,NEUDET__YOLO_v11n_SGD__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\Baseline_YOLOv11.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.4717,0.0,0,300,261,True,SGD,0.001,8,640,50,0.6716,0.66597,0.63338,0.6687347799556961,0.33673611793649194,0.6467923199018583,0.644071980405352,0.6680748320017215,0.341562189108968,0.6887681699046059,0.585524634799596,80.82529269438257,99.31197874943415,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET__YOLO_v11n_SGD__300epochs_seed1\weights\best.pt
2026-08-11 15:49:52,NEUDET__YOLO_v11n_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\Baseline_YOLOv11.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.4717,0.0,0,300,206,True,ADAMW,0.001,8,640,50,0.75461,0.6916,0.7351,0.7489480946872838,0.4209402516468789,0.6898965473106892,0.7247293772458828,0.7338312748130033,0.41078653486694144,0.7216117633279547,0.6734811346655251,80.4533924116153,96.70410186847052,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET__YOLO_v11n_ADAMW__300epochs_seed1\weights\best.pt
2026-08-11 23:07:50,NEUDET_DK_SPDHY_YOLO_v11n_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\V2_DK_SPDHY_yolo11.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.4382,0.0,0,300,220,True,ADAMW,0.001,8,640,50,0.75062,0.68265,0.71464,0.7427801161186317,0.4186591666555906,0.7167550218687954,0.7040311198996575,0.7510909133010907,0.40849757638342793,0.7945010082548101,0.6803624959531609,68.75433474590862,249.6967477798462,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET_DK_SPDHY_YOLO_v11n_ADAMW__300epochs_seed1\weights\best.pt
2026-08-13 07:50:48,NEUDET_DK+v8n_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\v8_DK.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,3.0123,0.0,0,300,252,True,ADAMW,0.001,8,640,50,0.74171,0.70899,0.68788,0.7336716834208481,0.41199274439987543,0.7294778764395292,0.682475721988415,0.7358081484957822,0.39668736522433856,0.7322758219181346,0.6742647840750973,67.16662141323648,91.08546865781149,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET_DK+v8n_ADAMW__300epochs_seed1\weights\best.pt
2026-08-13 21:26:34,NEUDET_v8n+SPD_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\v8+spdh.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.893,0.0,0,300,165,True,ADAMW,0.001,8,640,50,0.74537,0.66648,0.73026,0.7378847025535419,0.408504973206257,0.7084843652632462,0.7062063239765797,0.7234616847487582,0.3909530210379866,0.7615562648023816,0.6779482199983238,62.78435207437262,114.98731848398845,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET_v8n+SPD_ADAMW__300epochs_seed1\weights\best.pt
2026-08-18 23:59:58,NEUDET_v8n+SPDHybrid_NEW_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\v8+spdh.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.8007,0.0,0,300,139,True,ADAMW,0.001,8,640,50,0.74485,0.69781,0.71222,0.735907913322361,0.4098576817219261,0.6825394370881305,0.7255744851296879,0.7394951474402687,0.4033250135243869,0.7387655094983049,0.6837450020742719,74.2503575544442,233.2699130177498,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET_v8n+SPDHybrid_NEW_ADAMW__300epochs_seed12\weights\best.pt
2026-08-20 00:32:50,NEUDET_v11n+SPDHybrid_NEW_ADAMW__300epochs_seed1,D:\MY Projects\Steel Defect Detection\models\V11_SPDH.yaml,D:\MY Projects\Steel Defect Detection\configs\data.yaml,1,2.3457,0.0,0,300,230,True,ADAMW,0.001,8,640,50,0.75378,0.72468,0.71353,0.7476877755724828,0.41924425945132443,0.7200228395306513,0.712073902669892,0.7455484520838418,0.4044884809916616,0.7400353304072899,0.7013563329219522,46.69559406805539,294.78116592168806,D:\MY Projects\Steel Defect Detection\runs\detect\experiments\NEUDET_v11n+SPDHybrid_NEW_ADAMW__300epochs_seed1\weights\best.pt
